지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),일조(hr),일조 QC플래그,일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
288,밀양,2019-11-16 10:00,10.3,,,,.3,,0,,74,,9.2,5.8,1,,,,,0,0,,,16,,,,,
288,밀양,2019-11-16 11:00,13.7,,,,.3,,0,,57,,8.9,5.3,1,,,,,0,0,,,21,,,,,
288,밀양,2019-11-16 12:00,16.6,,,,1.2,,140,,50,,9.4,6.1,1,,,,,0,0,,,24.7,,,,,
288,밀양,2019-11-16 13:00,18.1,,,,1.7,,140,,46,,9.5,6.2,1,,,,,1,0,,,26.3,,,,,
288,밀양,2019-11-16 14:00,19.1,,,,1.8,,110,,44,,9.7,6.5,1,,,,,6,0,,,26.1,,,,,
288,밀양,2019-11-16 15:00,18.9,,,,1,,250,,42,,9.1,5.6,.8,,,,,6,4,,16,22,,,,,
288,밀양,2019-11-16 16:00,18.7,,,,.6,,180,,43,,9.2,5.8,.6,,,,,4,0,,,18.1,,,,,
288,밀양,2019-11-16 17:00,16,,,,.5,,200,,55,,9.9,6.9,.3,,,,,5,0,,,14.5,,,,,
288,밀양,2019-11-16 18:00,13.1,,,,.3,,0,,66,,9.9,6.8,0,,,,,5,0,,,11.6,,,,,
288,밀양,2019-11-16 19:00,11.9,,,,.2,,0,,75,,10.4,7.6,,9,,,,0,0,,,9.9,,,,,
288,밀양,2019-11-16 20:00,10.1,,,,.2,,0,,95,,11.7,9.3,,9,,,,0,0,,,8.7,,,,,
288,밀양,2019-11-16 21:00,9,,,,.1,,0,,99,,11.3,8.8,,9,,,,0,0,,,7.8,,,,,
288,밀양,2019-11-16 22:00,8.4,,,,.4,,0,,99,,10.9,8.2,,9,,,,2,0,,,7.1,,,,,
288,밀양,2019-11-16 23:00,7.6,,,,.2,,0,,99,,10.3,7.4,,9,,,,1,0,,,6.5,,,,,
288,밀양,2019-11-17 00:00,7.6,,,,.2,,0,,99,,10.3,7.4,,9,,,,7,0,,,6.2,,,,,
288,밀양,2019-11-17 01:00,7.4,,,,.3,,0,,99,,10.2,7.2,,9,,,,7,0,,,6,,,,,
288,밀양,2019-11-17 02:00,7.1,,,,.8,,320,,99,,9.9,6.9,,9,,,,6,0,,,6.1,,,,,
288,밀양,2019-11-17 03:00,6.3,,,,.3,,0,,99,,9.4,6.1,,9,,,,7,0,,,5.4,,,,,
288,밀양,2019-11-17 04:00,6.4,,,,.2,,0,,99,,9.5,6.2,,9,,,,9,2,,76,5.5,,,,,
288,밀양,2019-11-17 05:00,5.6,,,,.2,,0,,99,,9,5.4,,9,,,,4,4,,74,5,,,,,
288,밀양,2019-11-17 06:00,5.6,,,,.5,,320,,99,,9,5.4,,9,,,,7,4,,43,5.6,,,,,
288,밀양,2019-11-17 07:00,6.6,,,,.4,,0,,99,,9.6,6.4,,9,,,,10,2,,,7.2,,,,,
288,밀양,2019-11-17 08:00,8.1,,,9,.1,,0,,99,,10.6,7.9,0,,,,,10,1,,12,8.4,,,,,
288,밀양,2019-11-17 09:00,8.7,,0,,.4,,0,,99,,11.1,8.5,0,,,,,10,5,,13,10.3,,,,,
288,밀양,2019-11-17 10:00,9.8,,,9,.1,,0,,99,,11.9,9.6,0,,,,,10,6,,11,11.1,,,,,
288,밀양,2019-11-17 11:00,11.2,,,9,.3,,0,,99,,13.1,11,0,,,,,10,9,,12,13.7,,,,,
288,밀양,2019-11-17 12:00,12.1,,0,,.3,,0,,87,,12.2,9.9,.1,,,,,10,2,,12,14.7,,,,,
288,밀양,2019-11-17 13:00,12.6,,,9,.8,,340,,89,,12.9,10.8,0,,,,,10,1,,10,14.2,,,,,
288,밀양,2019-11-17 14:00,14,,,9,.4,,0,,70,,11.2,8.6,0,,,,,9,6,,10,16.3,,,,,
288,밀양,2019-11-17 15:00,14.5,,0,,.5,,340,,68,,11.2,8.6,0,,,,,10,9,,9,15.9,,,,,
288,밀양,2019-11-17 16:00,14.4,,,9,.2,,0,,72,,11.8,9.4,0,,,,,10,4,,10,14.6,,,,,
288,밀양,2019-11-17 17:00,13.9,,,9,.4,,0,,87,,13.7,11.7,0,,,,,10,4,,14,13.6,,,,,
288,밀양,2019-11-17 18:00,13.4,,0,,.4,,0,,99,,15.2,13.2,0,,,,,10,1,,10,12.6,,,,,
288,밀양,2019-11-17 19:00,12.5,,,9,.5,,290,,99,,14.3,12.3,,9,,,,9,3,,12,11.9,,,,,
288,밀양,2019-11-17 20:00,15.7,,,9,.9,,160,,83,,14.8,12.8,,9,,,,2,2,,11,12.5,,,,,
288,밀양,2019-11-17 21:00,18.1,,0,,3.1,,160,,60,,12.4,10.2,,9,,,,9,6,,10,14,,,,,
288,밀양,2019-11-17 22:00,18,,,9,2.3,,180,,66,,13.6,11.5,,9,,,,9,9,,9,14.5,,,,,
288,밀양,2019-11-17 23:00,17.2,,,9,2,,180,,92,,17.9,15.8,,9,,,,9,5,,9,15,,,,,
288,밀양,2019-11-18 00:00,18.1,,2,,2.4,,160,,99,,20.5,17.9,,9,,,,10,7,,6,15.1,,,,,
288,밀양,2019-11-18 01:00,19.1,,,9,3.3,,180,,99,,21.8,18.9,,9,,,,6,4,,7,16.1,,,,,
288,밀양,2019-11-18 02:00,19.6,,,9,3.4,,200,,92,,20.9,18.2,,9,,,,10,9,,7,16.9,,,,,
288,밀양,2019-11-18 03:00,19,,5.7,,1.4,,180,,99,,21.7,18.8,,9,,,,10,10,,6,17.1,,,,,
288,밀양,2019-11-18 04:00,18.4,,,9,1.9,,250,,99,,20.9,18.2,,9,,,,10,8,,6,17,,,,,
288,밀양,2019-11-18 05:00,15.1,,,9,1.2,,270,,99,,16.9,14.9,,9,,,,10,4,,13,15.1,,,,,
288,밀양,2019-11-18 06:00,14.7,,7.6,,.7,,340,,99,,16.5,14.5,,9,,,,10,2,,9,14.6,,,,,
288,밀양,2019-11-18 07:00,14.4,,,9,.3,,0,,99,,16.2,14.2,,9,,,,10,10,,22,14.1,,,,,
288,밀양,2019-11-18 08:00,14.1,,,9,.9,,340,,99,,15.9,13.9,0,,,,,10,2,,13,13.9,,,,,
288,밀양,2019-11-18 09:00,14.2,,0,,1.8,,290,,93,,15,13,0,,,,,10,8,,10,13.9,,,,,
288,밀양,2019-11-18 10:00,12.9,,,9,2.4,,320,,66,,9.7,6.6,0,,,,,10,10,,8,13,,,,,
288,밀양,2019-11-18 11:00,14.4,,,9,1.8,,340,,53,,8.7,4.9,.4,,,,,8,1,,16,19,,,,,
288,밀양,2019-11-18 12:00,14.5,,0,,1.8,,340,,51,,8.4,4.4,.5,,,,,9,8,,12,19.3,,,,,
288,밀양,2019-11-18 13:00,13.5,,,9,2.9,,290,,51,,7.8,3.5,0,,,,,10,6,,14,16.1,,,,,
288,밀양,2019-11-18 14:00,12.1,,,9,2.8,,290,,51,,7.2,2.2,0,,,,,10,7,,12,14.4,,,,,
288,밀양,2019-11-18 15:00,12.1,,,9,1.6,,340,,50,,7,1.9,0,,,,,10,0,,,14.3,,,,,
288,밀양,2019-11-18 16:00,11.2,,,9,2.6,,360,,47,,6.2,.2,0,,,,,10,4,,40,12.4,,,,,
288,밀양,2019-11-18 17:00,10.4,,,9,2.4,,290,,47,,5.9,-.4,0,,,,,10,2,,59,10.4,,,,,
288,밀양,2019-11-18 18:00,9.6,,,9,1.3,,340,,51,,6.1,0,0,,,,,10,1,,14,9.4,,,,,
288,밀양,2019-11-18 19:00,8.9,,,9,1.2,,340,,51,,5.8,-.7,,9,,,,9,7,,15,8.8,,,,,
288,밀양,2019-11-18 20:00,8.3,,,9,1.7,,340,,49,,5.4,-1.8,,9,,,,10,9,,14,8.2,,,,,
288,밀양,2019-11-18 21:00,7.3,,,9,1.1,,340,,50,,5.1,-2.4,,9,,,,10,4,,15,7.2,,,,,
288,밀양,2019-11-18 22:00,6.4,,,9,.6,,320,,55,,5.3,-2,,9,,,,10,8,,70,6.6,,,,,
288,밀양,2019-11-18 23:00,6.5,,,9,3.3,,340,,44,,4.2,-4.9,,9,,,,10,6,,71,5.6,,,,,
288,밀양,2019-11-19 00:00,5.4,,,9,1.4,,340,,45,,4,-5.6,,9,,,,7,2,,,4.2,,,,,
288,밀양,2019-11-19 01:00,3.4,,,,.1,,0,,58,,4.5,-4,,9,,,,7,0,,,3.3,,,,,
288,밀양,2019-11-19 02:00,2.9,,,,0,,0,,66,,5,-2.8,,9,,,,8,0,,,3,,,,,
288,밀양,2019-11-19 03:00,2,,,,0,,0,,75,,5.3,-1.9,,9,,,,9,3,,18,2.9,,,,,
288,밀양,2019-11-19 04:00,2.4,,,,.3,,0,,73,,5.3,-1.9,,9,,,,0,0,,,3.6,,,,,
288,밀양,2019-11-19 05:00,2.3,,,,.1,,0,,78,,5.6,-1.1,,9,,,,3,3,,17,3.6,,,,,
288,밀양,2019-11-19 06:00,1.8,,,,0,,0,,79,,5.5,-1.4,,9,,,,10,6,,17,2.5,,,,,
288,밀양,2019-11-19 07:00,1.8,,,,.2,,0,,84,,5.8,-.6,,9,,,,0,0,,,3,,,,,
288,밀양,2019-11-19 08:00,2.6,,,,.3,,0,,80,,5.9,-.5,0,,,,,9,9,,17,4.4,,,,,
288,밀양,2019-11-19 09:00,5.1,,,,.2,,0,,62,,5.5,-1.5,.1,,,,,10,9,,15,7.4,,,,,
288,밀양,2019-11-19 10:00,6.7,,,,3.4,,340,,49,,4.8,-3.2,.5,,,,,9,9,,14,12,,,,,
288,밀양,2019-11-19 11:00,7.4,,,,2,,340,,41,,4.2,-5,.9,,,,,6,5,,15,17.1,,,,,
288,밀양,2019-11-19 12:00,7.6,,,,4,,340,,35,,3.6,-6.9,.9,,,,,5,5,,16,16,,,,,
288,밀양,2019-11-19 13:00,8.5,,,,3.1,,340,,32,,3.6,-7.2,1,,,,,0,0,,,18.4,,,,,
288,밀양,2019-11-19 14:00,9.1,,,,3.2,,290,,30,,3.5,-7.5,1,,,,,4,0,,,17.4,,,,,
288,밀양,2019-11-19 15:00,9.1,,,,3.8,,290,,28,,3.2,-8.4,1,,,,,2,2,,20,15.1,,,,,
288,밀양,2019-11-19 16:00,8.9,,,,2.1,,320,,32,,3.6,-6.9,.8,,,,,3,0,,,9.3,,,,,
288,밀양,2019-11-19 17:00,7.5,,,,2.8,,320,,33,,3.4,-7.7,.5,,,,,0,0,,,6.4,,,,,
288,밀양,2019-11-19 18:00,6.2,,,,1.9,,340,,40,,3.8,-6.4,0,,,,,0,0,,,4.5,,,,,
288,밀양,2019-11-19 19:00,5.4,,,,1.9,,340,,42,,3.8,-6.5,,9,,,,0,0,,,3.4,,,,,
288,밀양,2019-11-19 20:00,4.1,,,,1.1,,340,,52,,4.3,-4.8,,9,,,,0,0,,,2.5,,,,,
288,밀양,2019-11-19 21:00,2,,,,.6,,340,,62,,4.4,-4.5,,9,,,,0,0,,,1.5,,,,,
288,밀양,2019-11-19 22:00,1.7,,,,0,,0,,64,,4.4,-4.3,,9,,,,0,0,,,.9,,,,,
288,밀양,2019-11-19 23:00,1.3,,,,.8,,320,,65,,4.4,-4.5,,9,,,,0,0,,,.3,,,,,
288,밀양,2019-11-20 00:00,1.5,,,,.3,,0,,63,,4.3,-4.7,,9,,,,0,0,,,-.1,,,,,
288,밀양,2019-11-20 01:00,2.5,,,,.7,,50,,58,,4.2,-4.9,,9,,,,0,0,,,-.2,,,,,
288,밀양,2019-11-20 02:00,.2,,,,.1,,0,,71,,4.4,-4.4,,9,,,,0,0,,,-.6,,,,,
288,밀양,2019-11-20 03:00,.8,,,,.4,,0,,67,,4.3,-4.6,,9,,,,0,0,,,-.6,,,,,
288,밀양,2019-11-20 04:00,0,,,,1.2,,290,,70,,4.3,-4.8,,9,,,,0,0,,,-.6,,,,,
288,밀양,2019-11-20 05:00,0,,,,.2,,0,,68,,4.2,-5.2,,9,,,,0,0,,,-.7,,,,,
288,밀양,2019-11-20 06:00,.1,,,,.3,,0,,68,,4.2,-5.1,,9,,,,0,0,,,-.7,,,,,
288,밀양,2019-11-20 07:00,-1,,,,.3,,0,,72,,4.1,-5.4,,9,,,,0,0,,,-.8,,,,,
288,밀양,2019-11-20 08:00,1.2,,,,.1,,0,,59,,3.9,-5.9,.1,,,,,0,0,,,-.7,,,,,
288,밀양,2019-11-20 09:00,3.6,,,,.4,,0,,42,,3.3,-8.1,1,,,,,1,0,,,4.6,,,,,
288,밀양,2019-11-20 10:00,5.2,,,,.6,,70,,36,,3.2,-8.6,1,,,,,1,0,,,10.9,,,,,
288,밀양,2019-11-20 11:00,6.4,,,,.9,,110,,30,,2.9,-9.9,1,,,,,1,0,,,14.8,,,,,
288,밀양,2019-11-20 12:00,8,,,,.5,,250,,26,,2.8,-10.3,1,,,,,0,0,,,18.3,,,,,
288,밀양,2019-11-20 13:00,9.7,,,,.8,,110,,23,,2.8,-10.4,1,,,,,0,0,,,19.2,,,,,
288,밀양,2019-11-20 14:00,10,,,,.6,,200,,22,,2.7,-10.7,1,,,,,0,0,,,18.6,,,,,
288,밀양,2019-11-20 15:00,10.6,,,,.8,,200,,19,,2.4,-12.1,1,,,,,0,0,,,16.1,,,,,
288,밀양,2019-11-20 16:00,10.8,,,,.2,,0,,19,,2.5,-11.9,.8,,,,,0,0,,,10.3,,,,,
288,밀양,2019-11-20 17:00,7.6,,,,.5,,290,,30,,3.1,-8.9,.5,,,,,0,0,,,7,,,,,
288,밀양,2019-11-20 18:00,5.3,,,,.1,,0,,34,,3,-9.3,0,,,,,0,0,,,4.3,,,,,
288,밀양,2019-11-20 19:00,3.4,,,,.3,,0,,49,,3.8,-6.3,,9,,,,0,0,,,2.7,,,,,
288,밀양,2019-11-20 20:00,2.6,,,,.7,,320,,51,,3.8,-6.5,,9,,,,0,0,,,1.7,,,,,
288,밀양,2019-11-20 21:00,3,,,,.5,,20,,43,,3.3,-8.3,,9,,,,0,0,,,.9,,,,,
288,밀양,2019-11-20 22:00,1,,,,.6,,20,,57,,3.8,-6.5,,9,,,,0,0,,,.2,,,,,
288,밀양,2019-11-20 23:00,-.5,,,,0,,0,,69,,4.1,-5.4,,9,,,,0,0,,,-.2,,,,,
288,밀양,2019-11-21 00:00,.7,,,,.4,,0,,56,,3.6,-7,,9,,,,0,0,,,-.5,,,,,
288,밀양,2019-11-21 01:00,-.6,,,,.6,,20,,66,,3.9,-6.1,,9,,,,0,0,,,-.7,,,,,
288,밀양,2019-11-21 02:00,-1.2,,,,.1,,0,,68,,3.8,-6.3,,9,,,,0,0,,,-.9,,,,,
288,밀양,2019-11-21 03:00,-2.2,,,,0,,0,,77,,4,-5.6,,9,,,,0,0,,,-1,,,,,
288,밀양,2019-11-21 04:00,-2.8,,,,0,,0,,79,,3.9,-5.9,,9,,,,0,0,,,-1.1,,,,,
288,밀양,2019-11-21 05:00,-3.1,,,,.4,,0,,81,,3.9,-5.9,,9,,,,0,0,,,-1.3,,,,,
288,밀양,2019-11-21 06:00,-2.5,,,,0,,0,,78,,4,-5.8,,9,,,,0,0,,,-1.5,,,,,
288,밀양,2019-11-21 07:00,-3.5,,,,.1,,0,,83,,3.9,-5.9,,9,,,,0,0,,,-1.6,,,,,
288,밀양,2019-11-21 08:00,-1.8,,,,.4,,0,,78,,4.2,-5.1,0,,,,,0,0,,,-1.3,,,,,
288,밀양,2019-11-21 09:00,1.2,,,,.1,,0,,59,,3.9,-5.9,1,,,,,3,0,,,.1,,,,,
288,밀양,2019-11-21 10:00,4.4,,,,.7,,70,,45,,3.8,-6.5,1,,,,,0,0,,,9.8,,,,,
288,밀양,2019-11-21 11:00,7.7,,,,.9,,250,,33,,3.5,-7.5,1,,,,,3,0,,,15.1,,,,,
288,밀양,2019-11-21 12:00,11.1,,,,.4,,0,,22,,2.9,-9.8,1,,,,,0,0,,,18.7,,,,,
288,밀양,2019-11-21 13:00,13.2,,,,.5,,320,,17,,2.6,-11.3,1,,,,,0,0,,,20.7,,,,,
288,밀양,2019-11-21 14:00,14.6,,,,1,,340,,15,,2.5,-11.8,1,,,,,3,3,,51,20.1,,,,,
288,밀양,2019-11-21 15:00,14.7,,,,.8,,200,,15,,2.5,-11.7,1,,,,,2,0,,,17.6,,,,,
288,밀양,2019-11-21 16:00,14.3,,,,1.3,,230,,22,,3.6,-7.1,.8,,,,,4,4,,46,12.1,,,,,
288,밀양,2019-11-21 17:00,10.9,,,,.1,,0,,36,,4.7,-3.6,0,,,,,8,8,,50,10,,,,,
288,밀양,2019-11-21 18:00,9.4,,,,.5,,290,,48,,5.7,-1,0,,,,,9,9,,48,8.3,,,,,
288,밀양,2019-11-21 19:00,8.7,,,,.7,,290,,52,,5.8,-.6,,9,,,,10,10,,43,8,,,,,
288,밀양,2019-11-21 20:00,8.3,,,,.8,,320,,54,,5.9,-.4,,9,,,,10,10,,42,7.5,,,,,
288,밀양,2019-11-21 21:00,7.6,,,,.5,,340,,57,,6,-.3,,9,,,,9,9,,43,6.9,,,,,
288,밀양,2019-11-21 22:00,7.6,,,,0,,0,,56,,5.8,-.6,,9,,,,10,9,,40,6.7,,,,,
288,밀양,2019-11-21 23:00,5.5,,,,0,,0,,70,,6.3,.4,,9,,,,2,2,,51,4.6,,,,,
288,밀양,2019-11-22 00:00,5.5,,,,.4,,0,,65,,5.9,-.5,,9,,,,2,2,,,3.9,,,,,
288,밀양,2019-11-22 01:00,4.2,,,,0,,0,,76,,6.2,.3,,9,,,,4,4,,52,3.3,,,,,
288,밀양,2019-11-22 02:00,4.3,,,,0,,0,,78,,6.4,.7,,9,,,,8,8,,44,3.9,,,,,
288,밀양,2019-11-22 03:00,3.3,,,,0,,0,,87,,6.7,1.3,,9,,,,8,8,,45,3.2,,,,,
288,밀양,2019-11-22 04:00,3.6,,,,0,,0,,88,,6.9,1.7,,9,,,,7,7,,45,3.1,,,,,
288,밀양,2019-11-22 05:00,3.4,,,,1,,340,,85,,6.6,1.1,,9,,,,6,6,,45,2.3,,,,,
288,밀양,2019-11-22 06:00,2.3,,,,.4,,0,,99,,7.1,2.1,,9,,,,0,0,,,1.7,,,,,
288,밀양,2019-11-22 07:00,2.8,,,,.4,,0,,99,,7.4,2.6,,9,,,,0,0,,,1.4,,,,,
288,밀양,2019-11-22 08:00,3.3,,,,.1,,0,,99,,7.6,3.1,0,,,,,0,0,,,2.1,,,,,
288,밀양,2019-11-22 09:00,6.6,,,,.2,,0,,78,,7.6,3,1,,,,,0,0,,,8.9,,,,,
288,밀양,2019-11-22 10:00,10,,,,.3,,0,,59,,7.2,2.3,1,,,,,0,0,,,15,,,,,
288,밀양,2019-11-22 11:00,13.9,,,,.8,,180,,48,,7.6,3,1,,,,,2,0,,,19.6,,,,,
288,밀양,2019-11-22 12:00,15.6,,,,.7,,230,,46,,8.1,4,1,,,,,2,0,,,22.5,,,,,
288,밀양,2019-11-22 13:00,17.5,,,,.6,,320,,43,,8.5,4.7,1,,,,,2,0,,,24.3,,,,,
288,밀양,2019-11-22 14:00,18.5,,,,1,,200,,40,,8.5,4.6,1,,,,,3,0,,,24.1,,,,,
288,밀양,2019-11-22 15:00,18.4,,,,1.1,,250,,42,,8.8,5.2,1,,,,,5,1,,,21.5,,,,,
288,밀양,2019-11-22 16:00,17.5,,,,.9,,230,,44,,8.7,5,.7,,,,,1,1,,,15.8,,,,,
288,밀양,2019-11-22 17:00,14.2,,,,.2,,0,,57,,9.2,5.7,.4,,,,,3,0,,,12.6,,,,,
288,밀양,2019-11-22 18:00,11.6,,,,.2,,0,,68,,9.2,5.8,0,,,,,0,0,,,9.8,,,,,
288,밀양,2019-11-22 19:00,10.4,,,,.3,,0,,73,,9.2,5.7,,9,,,,0,0,,,8.2,,,,,
288,밀양,2019-11-22 20:00,8.6,,,,.2,,0,,78,,8.7,4.9,,9,,,,0,0,,,7.1,,,,,
288,밀양,2019-11-22 21:00,7.9,,,,0,,0,,99,,10.5,7.7,,9,,,,0,0,,,6.2,,,,,
288,밀양,2019-11-22 22:00,6.9,,,,0,,0,,99,,9.8,6.7,,9,,,,0,0,,,5.4,,,,,
288,밀양,2019-11-22 23:00,6,,,,.3,,0,,99,,9.2,5.8,,9,,,,0,0,,,4.9,,,,,
288,밀양,2019-11-23 00:00,5.9,,,,.3,,0,,99,,9.2,5.7,,9,,,,0,0,,,4.2,,,,,
288,밀양,2019-11-23 01:00,4.6,,,,.2,,0,,99,,8.4,4.4,,9,,,,10,0,,,3.9,,,,,
288,밀양,2019-11-23 02:00,4.8,,,,.1,,0,,99,,8.5,4.6,,9,,,,0,0,,,3.4,,,,,
288,밀양,2019-11-23 03:00,4.6,,,,.6,,340,,99,,8.4,4.4,,9,,,,10,0,,,3.5,,,,,
288,밀양,2019-11-23 04:00,3,,,,.1,,0,,99,,7.5,2.8,,9,,,,10,0,,,2.8,,,,,
288,밀양,2019-11-23 05:00,4.7,,,,.6,,360,,99,,8.4,4.5,,9,,,,10,0,,,2.6,,,,,
288,밀양,2019-11-23 06:00,2.8,,,,.2,,0,,99,,7.4,2.6,,9,,,,10,3,,,2.5,,,,,
288,밀양,2019-11-23 07:00,3,,,,.5,,360,,99,,7.5,2.8,,9,,,,10,7,,,2.9,,,,,
288,밀양,2019-11-23 08:00,4.4,,,,.2,,0,,99,,8.2,4.2,0,,,,,10,10,,,5.6,,,,,
288,밀양,2019-11-23 09:00,5.2,,,,.5,,290,,99,,8.7,5,0,,,,,10,10,,,8.7,,,,,
288,밀양,2019-11-23 10:00,8.4,,,,.4,,0,,99,,10.9,8.2,.9,,,,,0,0,,,15.5,,,,,
288,밀양,2019-11-23 11:00,12.8,,,,.2,,0,,66,,9.7,6.5,1,,,,,1,0,,,20.2,,,,,
288,밀양,2019-11-23 12:00,16.4,,,,.9,,230,,54,,10,7,1,,,,,1,0,,,23.1,,,,,
288,밀양,2019-11-23 13:00,18.3,,,,.8,,230,,45,,9.4,6.1,1,,,,,6,0,,,24.8,,,,,
288,밀양,2019-11-23 14:00,19.4,,,,.9,,180,,41,,9.2,5.7,1,,,,,5,0,,,24.7,,,,,
288,밀양,2019-11-23 15:00,19,,,,.5,,180,,41,,9,5.4,1,,,,,6,0,,,22.1,,,,,
288,밀양,2019-11-23 16:00,19.1,,,,.5,,200,,42,,9.2,5.8,.7,,,,,6,0,,,16.9,,,,,
288,밀양,2019-11-23 17:00,15.2,,,,.3,,0,,59,,10.2,7.2,.3,,,,,0,0,,,13.6,,,,,
288,밀양,2019-11-23 18:00,14.3,,,,.8,,110,,64,,10.4,7.5,0,,,,,4,0,,,11.2,,,,,
288,밀양,2019-11-23 19:00,11.1,,,,.2,,0,,77,,10.2,7.2,,9,,,,7,0,,,9.6,,,,,
288,밀양,2019-11-23 20:00,10.2,,,,.5,,250,,93,,11.6,9.1,,9,,,,0,0,,,8.7,,,,,
288,밀양,2019-11-23 21:00,9.7,,,,.4,,0,,96,,11.5,9,,9,,,,8,3,,73,8.4,,,,,
288,밀양,2019-11-23 22:00,9.5,,,,.3,,0,,99,,11.7,9.3,,9,,,,9,9,,65,8.4,,,,,
288,밀양,2019-11-23 23:00,10.1,,,,.2,,0,,99,,12.2,9.9,,9,,,,10,8,,51,8.9,,,,,
288,밀양,2019-11-24 00:00,9.3,,,,.2,,0,,99,,11.6,9.1,,9,,,,10,9,,51,9,,,,,
288,밀양,2019-11-24 01:00,9.8,,,,.5,,360,,99,,11.9,9.6,,9,,,,10,10,,44,9.3,,,,,
288,밀양,2019-11-24 02:00,9.5,,,9,.4,,0,,99,,11.7,9.3,,9,,,,10,8,,24,9.4,,,,,
288,밀양,2019-11-24 03:00,10.3,,0,,0,,0,,99,,12.4,10.1,,9,,,,10,3,,14,10,,,,,
288,밀양,2019-11-24 04:00,10.3,,,9,.3,,0,,99,,12.4,10.1,,9,,,,6,2,,12,10.1,,,,,
288,밀양,2019-11-24 05:00,10.1,,,9,.5,,50,,99,,12.2,9.9,,9,,,,6,2,,12,10.1,,,,,
288,밀양,2019-11-24 06:00,10.6,,.1,,.4,,0,,99,,12.6,10.4,,9,,,,9,9,,13,10.5,,,,,
288,밀양,2019-11-24 07:00,10.8,,,9,.5,,360,,99,,12.8,10.6,,9,,,,9,9,,12,10.7,,,,,
288,밀양,2019-11-24 08:00,11,,,9,.1,,0,,99,,12.9,10.8,0,,,,,5,5,,14,11,,,,,
288,밀양,2019-11-24 09:00,11.9,,0,,.4,,0,,99,,13.7,11.7,0,,,,,5,5,,14,13.1,,,,,
288,밀양,2019-11-24 10:00,12.3,,,9,.8,,320,,99,,14.1,12.1,0,,,,,10,10,,14,13.5,,,,,
288,밀양,2019-11-24 11:00,13.2,,,9,.4,,0,,99,,15,13,0,,,,,10,8,,14,14.6,,,,,
288,밀양,2019-11-24 12:00,13.7,,0,,1.1,,140,,99,,15.5,13.5,0,,,,,7,7,,15,16,,,,,
288,밀양,2019-11-24 13:00,15.5,,,9,.4,,0,,77,,13.5,11.4,.4,,,,,7,5,,38,22,,,,,
288,밀양,2019-11-24 14:00,18.2,,,9,.8,,180,,62,,12.9,10.7,.9,,,,,6,1,,20,22.7,,,,,
288,밀양,2019-11-24 15:00,18.9,,0,,1,,160,,60,,13,10.9,.9,,,,,6,2,,22,21.1,,,,,
288,밀양,2019-11-24 16:00,18.3,,,9,.6,,160,,64,,13.4,11.3,.5,,,,,7,7,,37,18.5,,,,,
288,밀양,2019-11-24 17:00,16.1,,,9,.3,,0,,72,,13.1,11,.2,,,,,4,1,,,14.9,,,,,
288,밀양,2019-11-24 18:00,13.9,,,9,.3,,0,,99,,15.7,13.7,0,,,,,6,0,,,12.4,,,,,
288,밀양,2019-11-24 19:00,12.7,,,9,.1,,0,,99,,14.5,12.5,,9,,,,4,0,,,11.2,,,,,
288,밀양,2019-11-24 20:00,11.7,,,9,.1,,0,,99,,13.6,11.5,,9,,,,4,0,,,10.4,,,,,
288,밀양,2019-11-24 21:00,11.1,,,9,.2,,0,,99,,13,10.9,,9,,,,7,3,,31,10.2,,,,,
288,밀양,2019-11-24 22:00,10.7,,,9,.4,,0,,99,,12.7,10.5,,9,,,,6,5,,35,9.4,,,,,
288,밀양,2019-11-24 23:00,11,,,9,.2,,0,,99,,12.9,10.8,,9,,,,8,2,,14,9.1,,,,,
288,밀양,2019-11-25 00:00,12.3,,,9,.8,,340,,99,,14.1,12.1,,9,,,,8,8,,9,11.1,,,,,
288,밀양,2019-11-25 01:00,13.1,,,,1.1,,340,,64,,9.6,6.4,,9,,,,7,4,,11,9.9,,,,,
288,밀양,2019-11-25 02:00,13,,,,1.7,,340,,53,,7.9,3.6,,9,,,,8,0,,,9.2,,,,,
288,밀양,2019-11-25 03:00,11.6,,,,1.4,,360,,56,,7.6,3.1,,9,,,,9,0,,,8.4,,,,,
288,밀양,2019-11-25 04:00,10.8,,,,.9,,360,,54,,7,1.8,,9,,,,7,0,,,7.6,,,,,
288,밀양,2019-11-25 05:00,10.3,,,,1.6,,360,,52,,6.5,.8,,9,,,,7,0,,,6.7,,,,,
288,밀양,2019-11-25 06:00,9.4,,,,3,,20,,52,,6.1,0,,9,,,,9,0,,,6.4,,,,,
288,밀양,2019-11-25 07:00,9,,,,2,,20,,47,,5.4,-1.7,,9,,,,8,2,,73,6,,,,,
288,밀양,2019-11-25 08:00,8.7,,,,1.3,,360,,38,,4.3,-4.8,0,,,,,10,8,,44,6.2,,,,,
288,밀양,2019-11-25 09:00,8.8,,,,2.4,,20,,41,,4.6,-3.7,0,,,,,8,3,,44,8.8,,,,,
